season,player_name,college,down,distance,yards_gained,epa,success,pass,completion,interception,touchdown
2024,Ayden Pereira,Merrimack,1,10,0,-1.1143038065675126,0,1,0,0,0
2024,Ayden Pereira,Merrimack,2,10,8,0.8233244266089327,1,1,1,0,0
2024,Ayden Pereira,Merrimack,2,2,0,-0.7999676901893605,0,1,0,0,0
2024,Ayden Pereira,Merrimack,1,10,0,-0.3882383440694163,0,1,0,0,0
2024,Ayden Pereira,Merrimack,3,2,10,0.686961589001641,1,1,1,0,0
2024,Ayden Pereira,Merrimack,1,10,0,-0.291297448934314,0,1,0,0,0
2024,Ayden Pereira,Merrimack,2,10,0,-0.293579166082473,0,1,0,0,0
2024,Ayden Pereira,Merrimack,3,10,0,-0.4611107136616097,0,1,0,0,0
2024,Ayden Pereira,Merrimack,4,10,11,3.5677267420463217,1,1,1,0,1
2024,Ayden Pereira,Merrimack,3,13,0,-0.0370860360537657,0,1,0,0,0
2024,Ayden Pereira,Merrimack,1,10,-2,-0.4333196845754248,0,1,1,0,0
2024,Ayden Pereira,Merrimack,2,8,0,-0.5308962154816008,0,1,0,0,0
2024,Ayden Pereira,Merrimack,1,10,8,1.0249684172285607,1,1,1,0,0
2024,Ayden Pereira,Merrimack,1,10,0,-1.0250974847844603,0,1,0,0,0
2024,Ayden Pereira,Merrimack,3,7,9,2.0914245555019786,1,1,1,0,0
2024,Ayden Pereira,Merrimack,2,4,1,-0.9142250210409683,0,1,1,0,0
2024,Ayden Pereira,Merrimack,2,10,30,2.8811834074695106,1,1,1,0,0
2024,Ayden Pereira,Merrimack,2,13,57,4.4173944031766785,1,1,1,0,0
2024,Ayden Pereira,Merrimack,2,10,1,-0.480684963074875,0,1,1,0,0
2024,Ayden Pereira,Merrimack,3,9,10,1.113534793410039,1,1,1,0,0
2024,Ayden Pereira,Merrimack,3,3,-4,-0.7319238126412655,0,1,1,0,0
2024,Ayden Pereira,Merrimack,1,10,15,1.4161732815879784,1,1,1,0,0
2024,Ayden Pereira,Merrimack,1,10,13,2.538929215045847,1,1,1,0,1
2024,Ayden Pereira,Merrimack,1,10,0,-0.6723571521309859,0,1,1,0,0
2024,Ayden Pereira,Merrimack,2,10,0,-0.3277685291678001,0,1,0,0,0
2024,Ayden Pereira,Merrimack,1,10,15,1.3398013994130606,1,1,1,0,0
2024,Ayden Pereira,Merrimack,3,10,1,-0.790262684805832,0,1,1,0,0
2024,Ayden Pereira,Merrimack,1,10,8,1.0102722158723196,1,1,1,0,0
2024,Ayden Pereira,Merrimack,1,10,6,0.2799158523170034,1,1,1,0,0
2024,Ayden Pereira,Merrimack,2,4,6,0.2007764863323496,1,1,1,0,0
2024,Ayden Pereira,Merrimack,2,10,9,0.587282765212475,1,1,1,0,0
2024,Ayden Pereira,Merrimack,3,3,6,1.7373927622248309,1,1,1,0,0
2024,Ayden Pereira,Merrimack,1,10,0,-0.7029700220436519,0,1,1,0,0
2024,Ayden Pereira,Merrimack,2,2,4,0.0121359983232718,1,1,1,0,0
