season,player_name,college,down,distance,yards_gained,epa,success,pass,completion,interception,touchdown
2023,Carson Conklin,Sacramento State,1,10,11,0.602424146252634,1,1,1,0,0
2023,Carson Conklin,Sacramento State,1,10,8,0.577261746429441,1,1,1,0,0
2023,Carson Conklin,Sacramento State,2,3,13,2.304965843730271,1,1,1,0,1
2023,Carson Conklin,Sacramento State,1,10,0,-1.0250974847844603,0,1,0,0,0
2023,Carson Conklin,Sacramento State,2,10,29,1.9884817901345107,1,1,1,0,0
2023,Carson Conklin,Sacramento State,1,10,0,-0.340019558909725,0,1,0,0,0
2023,Carson Conklin,Sacramento State,2,10,0,-0.4016550456030307,0,1,0,0,0
2023,Carson Conklin,Sacramento State,3,5,0,-1.074294111956755,0,1,0,0,0
2023,Carson Conklin,Sacramento State,2,6,69,6.057559714613328,1,1,1,0,1
2023,Carson Conklin,Sacramento State,3,6,6,1.0818619474606026,1,1,1,0,0
2023,Carson Conklin,Sacramento State,1,10,12,0.1611551472202105,1,1,1,0,0
2023,Carson Conklin,Sacramento State,1,10,0,-0.3048472994988835,0,1,0,0,0
2023,Carson Conklin,Sacramento State,2,10,0,-0.3252599830349858,0,1,0,0,0
2023,Carson Conklin,Sacramento State,3,10,9,0.3342286864530788,1,1,1,0,0
2023,Carson Conklin,Sacramento State,1,10,0,-0.534372502378378,0,1,0,0,0
2023,Carson Conklin,Sacramento State,2,10,3,-0.231783379754889,0,1,1,0,0
2023,Carson Conklin,Sacramento State,2,6,5,0.0750492458523875,1,1,1,0,0
2023,Carson Conklin,Sacramento State,1,22,19,1.0711371598872712,1,1,1,0,0
2023,Carson Conklin,Sacramento State,3,6,6,2.823761850174648,1,1,1,0,1
2023,Carson Conklin,Sacramento State,1,10,8,0.9027604054456208,1,1,1,0,0
2023,Carson Conklin,Sacramento State,1,10,0,-0.7982008475508557,0,1,0,0,0
2023,Carson Conklin,Sacramento State,1,10,1,-0.35325258158203354,0,1,1,0,0
2023,Carson Conklin,Sacramento State,3,9,13,1.3826918707749973,1,1,1,0,0
2023,Carson Conklin,Sacramento State,2,10,0,-0.41175635476850303,0,1,0,0,0
2023,Carson Conklin,Sacramento State,3,10,0,-0.19252985967911143,0,1,0,0,0
2023,Carson Conklin,Sacramento State,2,7,5,0.0761799593184067,1,1,1,0,0
2023,Carson Conklin,Sacramento State,2,12,0,-0.09944033412745414,0,1,0,0,0
2023,Carson Conklin,Sacramento State,3,12,0,-0.04250650213322246,0,1,0,0,0
2023,Carson Conklin,Sacramento State,1,10,0,-0.7029700220436519,0,1,0,0,0
2023,Carson Conklin,Sacramento State,3,4,0,-0.43770162015070735,0,1,0,0,0
2023,Carson Conklin,Sacramento State,1,10,0,-0.7215426143188567,0,1,0,0,0
2023,Carson Conklin,Sacramento State,2,10,0,-0.9411560090170408,0,1,0,0,0
2023,Carson Conklin,Sacramento State,3,10,0,-1.0207912800570647,0,1,0,0,0
2023,Carson Conklin,Sacramento State,4,10,0,-1.3057320015932419,0,1,0,0,0
2023,Carson Conklin,Sacramento State,1,10,24,1.7461225091298793,1,1,1,0,0
2023,Carson Conklin,Sacramento State,1,10,0,-1.041155320344064,0,1,0,0,0
2023,Carson Conklin,Sacramento State,2,10,4,-0.1156741285975409,0,1,1,0,0
2023,Carson Conklin,Sacramento State,3,6,9,2.3806548528239966,1,1,1,0,0
2023,Carson Conklin,Sacramento State,1,10,0,-1.1301991718133413,0,1,0,0,0
2023,Carson Conklin,Sacramento State,2,10,0,-1.005741646158441,0,1,0,0,0
2023,Carson Conklin,Sacramento State,3,10,0,-0.673481036981288,0,1,0,0,0
2023,Carson Conklin,Sacramento State,4,10,11,3.5437399149086684,1,1,1,0,0
2023,Carson Conklin,Sacramento State,1,10,8,1.0359877217814513,1,1,1,0,0
2023,Carson Conklin,Sacramento State,2,7,0,-0.277446160702615,0,1,0,0,0
2023,Carson Conklin,Sacramento State,3,7,7,2.884594628720352,1,1,1,0,1
2023,Carson Conklin,Sacramento State,1,10,0,-1.1247712359915258,0,1,0,0,0
2023,Carson Conklin,Sacramento State,3,9,14,3.0346285903821286,1,1,1,0,0
2023,Carson Conklin,Sacramento State,2,10,0,-1.067301371027259,0,1,0,0,0
2023,Carson Conklin,Sacramento State,3,10,-1,-0.994577798722597,0,1,1,0,0
2023,Carson Conklin,Sacramento State,2,8,39,3.7140006574732585,1,1,1,0,1
2023,Carson Conklin,Sacramento State,1,10,45,2.1987015145785924,1,1,1,0,0
2023,Carson Conklin,Sacramento State,1,10,15,2.558199089565083,1,1,1,0,1
2023,Carson Conklin,Sacramento State,1,10,0,-1.0146424556055624,0,1,0,0,0
2023,Carson Conklin,Sacramento State,3,9,0,-0.35343126870322106,0,1,0,0,0
2023,Carson Conklin,Sacramento State,1,10,47,2.3067328612857847,1,1,1,0,0
2023,Carson Conklin,Sacramento State,3,8,5,0.04037212028549406,1,1,1,0,0
2023,Carson Conklin,Sacramento State,1,15,7,0.22904236805269562,1,1,1,0,0
2023,Carson Conklin,Sacramento State,2,8,36,3.4535105271064843,1,1,1,0,0
2023,Carson Conklin,Sacramento State,1,10,16,0.5749333491639435,1,1,1,0,0
2023,Carson Conklin,Sacramento State,2,14,8,0.2649937209110389,1,1,1,0,0
2023,Carson Conklin,Sacramento State,3,6,7,1.7568313952670316,1,1,1,0,0
2023,Carson Conklin,Sacramento State,1,10,13,1.2090988614563771,1,1,1,0,0
2023,Carson Conklin,Sacramento State,1,10,35,1.28321284255629,1,1,1,0,0
2023,Carson Conklin,Sacramento State,2,20,12,0.6255818611151,1,1,1,0,0
2023,Carson Conklin,Sacramento State,2,14,0,-0.6324591236193173,0,1,0,0,0
2023,Carson Conklin,Sacramento State,3,14,0,-0.3341759954741832,0,1,0,0,0
2023,Carson Conklin,Sacramento State,3,7,0,-1.046470034780377,0,1,0,0,0
2023,Carson Conklin,Sacramento State,1,10,8,0.9104368550610653,1,1,1,0,0
